SRC,TGT,VOT
1544,7835,-1
4845,7835,-1
4417,7835,-1
6701,7835,0
620,7835,0
1739,7835,0
8582,7936,1
59,7936,1
10718,7936,1
8143,7936,1
5980,7936,1
3894,7936,1
2623,7936,1
162,7936,1
6204,7936,1
1736,7936,1
3202,7936,1
8619,7936,1
1653,7936,1
666,7936,1
4913,7936,1
8565,7936,1
1011,7936,1
824,7936,1
10043,7936,1
8797,7936,1
619,7936,1
6077,7936,1
390,7936,1
6823,7936,1
1250,7936,1
9168,7936,1
7614,7936,1
5700,7936,1
8929,7936,1
10249,7936,1
2696,7936,1
5591,7936,1
2449,7936,1
6920,7936,1
7526,7936,1
7294,7936,1
9164,7936,1
10723,7936,1
8386,7936,1
5354,7936,1
9952,7936,1
463,7936,1
3035,7936,1
5994,7936,1
239,7936,1
8073,7936,1
8815,7936,1
7299,7936,1
9684,7936,1
9798,7936,1
7603,7936,1
3537,7936,1
662,7936,1
3102,7936,1
10293,7936,1
10431,7936,1
4992,7936,1
8325,7936,1
5905,7936,1
11164,7936,1
4148,7936,1
8209,7936,1
5546,7936,1
8152,7936,1
8284,7936,1
926,7936,1
4373,7936,1
362,7936,1
4975,7936,1
3437,7936,1
9379,7936,1
5554,7936,1
8980,7936,1
1171,7936,1
2487,7936,1
5747,7936,1
1177,7936,1
6983,7936,1
11158,7936,1
1397,7936,1
8078,7936,1
6849,7936,-1
8783,7936,-1
10177,7936,-1
5151,7936,-1
3392,7936,-1
5073,7936,-1
10865,7936,-1
4098,7936,0
9309,7936,0
5663,7936,0
10485,7936,0
8386,8157,1
239,8157,1
8351,8157,1
6078,8157,1
8783,8157,1
4852,8157,1
5322,8157,1
11158,8157,1
3894,8157,1
2741,8157,1
8418,8157,1
5980,8157,1
6743,8157,1
10566,8157,1
6495,8157,1
10446,8157,1
6056,8157,1
6057,8157,1
281,8157,1
9168,8157,1
929,8157,1
6971,8157,1
8929,8157,1
8209,8157,1
8325,8157,1
8797,8157,1
4031,8157,1
9755,8157,1
2449,8157,1
2665,8157,1
3192,8157,1
9681,8157,1
6560,8157,1
5588,8157,1
603,8157,1
1736,8157,1
3202,8157,1
2696,8157,1
7858,8157,1
9309,8157,1
1090,8157,1
8078,8157,1
8461,8157,1
3001,8157,1
6823,8157,1
1177,8157,1
7603,8157,1
2981,8157,1
10718,8157,1
9375,8157,1
1248,8157,1
9934,8157,1
2316,8157,1
5671,8157,1
3365,8157,1
8930,8157,1
7936,8157,1
7023,8157,1
6631,8157,1
9927,8157,1
4018,8157,1
134,8157,1
2804,8157,1
4839,8157,1
5049,8157,1
4788,8157,1
6082,8157,1
5454,8157,1
5570,8157,1
10119,8157,1
7816,8157,1
1117,8157,1
9734,8157,1
8980,8157,1
5571,8157,-1
6984,8157,-1
5494,8157,-1
2395,8157,0
6495,8249,1
8143,8249,1
1025,8249,1
5354,8249,1
6082,8249,1
1098,8249,1
2804,8249,1
6078,8249,1
3786,8249,1
2380,8249,1
8991,8249,1
2698,8249,1
5073,8249,1
8929,8249,1
2741,8249,1
7346,8249,1
8565,8249,1
6282,8249,1
2861,8249,1
3894,8249,1
9945,8249,1
4852,8249,1
422,8249,1
8383,8249,1
2665,8249,1
283,8249,1
9755,8249,1
1233,8249,1
2696,8249,1
5905,8249,1
9428,8249,1
6984,8249,1
3825,8249,1
6920,8249,1
5671,8249,1
8209,8249,1
8487,8249,1
10903,8249,1
2703,8249,1
732,8249,1
7518,8249,1
8386,8249,1
7299,8249,1
6015,8249,1
6204,8249,1
619,8249,1
10446,8249,1
2924,8249,1
8073,8249,1
2809,8249,1
11305,8249,1
1653,8249,1
10297,8249,1
9636,8249,1
7580,8249,1
11119,8249,1
8655,8249,1
6713,8249,1
2564,8249,1
3502,8249,1
4417,8249,1
1980,8249,1
10200,8249,1
8783,8249,1
10681,8249,1
5554,8249,1
6371,8249,1
5980,8249,1
5997,8249,1
4747,8249,1
3206,8249,1
1691,8249,1
3350,8249,1
6879,8249,1
522,8249,1
5135,8249,1
4306,8249,1
835,8249,1
1792,8249,1
9534,8249,1
8980,8249,1
1736,8249,1
662,8249,1
3022,8249,1
7936,8249,1
3537,8249,1
5747,8249,1
4611,8249,1
1116,8249,1
441,8249,1
239,8249,1
5486,8249,1
1205,8249,1
1278,8249,1
4340,8249,1
6219,8249,1
3850,8249,1
9949,8249,1
7081,8249,1
4148,8249,1
926,8249,1
5689,8249,1
10495,8249,1
1177,8249,1
1042,8249,1
8152,8249,1
1938,8249,1
9787,8249,1
3859,8249,1
1090,8249,1
8390,8249,1
463,8249,1
5050,8249,1
5131,8249,1
10733,8249,1
11158,8249,1
9903,8249,1
3102,8249,1
7811,8249,1
1599,8249,1
6532,8249,1
5264,8249,1
7568,8249,1
4689,8249,1
7894,8249,1
10723,8249,1
10283,8249,1
9449,8249,1
8418,8249,-1
824,8249,-1
10718,8249,-1
7898,8249,-1
1951,8249,-1
9952,8249,-1
4066,8249,-1
7294,8249,-1
10377,8249,-1
11004,8249,-1
3055,8249,0
8078,8249,0
2266,8249,0
4871,8249,0
3626,8249,0
3468,8249,0
8797,8249,0
11105,8249,0
2316,8249,0
8418,8256,1
5354,8256,1
8386,8256,1
9952,8256,1
2741,8256,1
929,8256,1
8325,8256,1
6823,8256,1
6282,8256,1
3944,8256,1
7964,8256,1
2736,8256,1
8617,8256,1
4992,8256,1
5627,8256,1
3894,8256,1
9734,8256,1
6077,8256,1
427,8256,1
5272,8256,1
8929,8256,1
5004,8256,1
6057,8256,1
5058,8256,1
5360,8256,1
555,8256,1
3796,8256,1
4065,8256,1
1427,8256,1
1182,8256,1
1250,8256,1
10297,8256,1
11183,8256,1
6210,8256,1
9107,8256,1
5980,8256,1
6240,8256,1
1242,8256,1
2320,8256,1
9168,8256,1
8170,8256,1
7714,8256,1
4501,8256,1
8797,8256,1
9934,8256,1
4948,8256,1
8476,8256,1
7299,8256,1
624,8256,1
7777,8256,1
1647,8256,1
239,8256,1
7350,8256,1
4031,8256,1
5905,8256,1
8426,8256,1
8200,8256,1
10110,8256,1
10090,8256,1
7622,8256,1
4329,8256,1
4148,8256,1
10768,8256,1
6893,8256,1
1090,8256,1
1177,8256,1
8332,8256,1
2756,8256,-1
8152,8256,-1
6082,8256,-1
3294,8256,-1
687,8256,-1
4074,8256,0
9705,8256,0
6532,8256,0
8565,8256,0
6056,8256,0
8188,8325,1
8418,8325,1
4913,8325,1
10200,8325,1
9755,8325,1
1250,8325,1
6823,8325,1
10297,8325,1
9952,8325,1
3092,8325,1
9934,8325,1
8797,8325,1
1404,8325,1
7622,8325,1
1278,8325,1
8256,8325,1
1129,8325,1
9720,8325,1
5459,8325,1
6984,8325,1
2953,8325,1
5443,8325,1
281,8325,1
4992,8325,1
9375,8325,1
7224,8325,1
10746,8325,1
6142,8325,1
3202,8325,1
9168,8325,1
1182,8325,1
619,8325,1
7526,8325,1
6817,8325,1
4329,8325,1
8929,8325,1
2320,8325,1
6057,8325,1
5354,8325,1
1875,8325,1
11183,8325,1
1737,8325,1
4839,8325,1
463,8325,1
7603,8325,1
7812,8325,1
1090,8325,1
7964,8325,1
5671,8325,1
6920,8325,1
8131,8325,1
9149,8325,1
6532,8325,1
8618,8325,1
5541,8325,1
6056,8325,1
1177,8325,1
2935,8325,1
3035,8325,1
8351,8325,1
259,8325,1
4031,8325,1
7299,8325,1
4012,8325,1
1693,8325,1
2248,8325,1
7272,8325,1
239,8325,1
3066,8325,-1
5004,8325,0
10110,8325,0
6077,8325,0
3894,8325,0
4948,8325,0
2395,8325,0
4852,8325,0
10746,8332,1
3202,8332,1
5904,8332,1
930,8332,1
9051,8332,1
7526,8332,1
4852,8332,1
2881,8332,1
9037,8332,1
6113,8332,1
5471,8332,1
10489,8332,1
3275,8332,1
2942,8332,1
7221,8332,1
8256,8332,1
10894,8332,1
1117,8332,1
8565,8332,1
1980,8332,1
1278,8332,1
2756,8332,1
2741,8332,1
2449,8332,1
7964,8332,1
7090,8332,1
5979,8332,1
2665,8332,1
10699,8332,1
10765,8332,1
1504,8332,1
8418,8332,1
10090,8332,1
7622,8332,1
6078,8332,1
7051,8332,1
9996,8332,1
4031,8332,1
5004,8332,1
5689,8332,1
7344,8332,1
9168,8332,1
674,8332,1
929,8332,1
8929,8332,1
2504,8332,1
3894,8332,1
6920,8332,1
9734,8332,1
6817,8332,1
8980,8332,1
5264,8332,1
6495,8332,1
8797,8332,1
2320,8332,1
6986,8332,1
8862,8332,1
8386,8332,1
5327,8332,1
1090,8332,1
2121,8332,1
4417,8332,1
117,8332,1
9164,8332,1
2395,8332,1
10,8332,1
5610,8332,1
6823,8332,1
4708,8332,1
6934,8332,1
463,8332,1
1177,8332,1
4859,8332,1
7631,8332,1
8387,8332,1
7745,8332,1
3397,8332,1
7858,8332,1
838,8332,1
1721,8332,1
7335,8332,1
239,8332,1
1541,8332,1
8418,8386,1
10723,8386,1
8271,8386,1
9384,8386,1
7631,8386,1
5360,8386,1
6077,8386,1
7897,8386,1
2696,8386,1
8423,8386,1
7060,8386,1
2876,8386,1
4682,8386,1
4933,8386,1
9734,8386,1
9107,8386,1
9046,8386,1
5277,8386,1
6299,8386,1
7964,8386,1
4992,8386,1
5233,8386,1
6200,8386,1
1182,8386,1
4603,8386,1
5554,8386,1
1063,8386,1
604,8386,1
7859,8386,1
10857,8386,1
1084,8386,1
6363,8386,1
8617,8386,1
647,8386,1
11356,8386,1
929,8386,1
8797,8386,1
9934,8386,1
10297,8386,1
5663,8386,1
4948,8386,1
8720,8386,1
1969,8386,1
3706,8386,1
1912,8386,1
550,8386,1
9824,8386,1
3695,8386,1
8929,8386,1
7526,8386,1
3061,8386,1
2759,8386,1
4306,8386,1
6681,8386,1
9218,8386,1
5700,8386,1
6057,8386,1
3337,8386,1
5423,8386,1
6056,8386,1
8529,8386,1
3202,8386,1
9952,8386,1
4031,8386,1
4501,8386,1
2981,8386,1
281,8386,1
8325,8386,1
1129,8386,1
6743,8386,1
624,8386,1
5575,8386,1
1723,8386,1
5979,8386,1
7335,8386,1
2293,8386,1
6965,8386,1
8274,8386,1
11119,8386,1
7518,8386,1
394,8386,1
1648,8386,1
162,8386,1
4417,8386,1
4708,8386,1
5570,8386,1
7221,8386,1
6920,8386,1
9900,8386,1
4913,8386,1
9375,8386,1
11124,8386,1
8708,8386,1
3894,8386,1
8500,8386,1
239,8386,1
10512,8386,1
10249,8386,1
10110,8386,1
10834,8386,1
748,8386,1
1278,8386,1
9781,8386,1
10746,8386,1
5050,8386,1
10,8386,1
5859,8386,1
4069,8386,1
7603,8386,1
2115,8386,1
5354,8386,1
6370,8386,1
6532,8386,1
9072,8386,-1
2935,8386,-1
3496,8386,-1
6823,8386,-1
8383,8386,-1
10160,8386,-1
2380,8386,-1
2865,8386,-1
8710,8386,-1
2804,8386,-1
3626,8386,-1
5004,8386,0
2395,8386,0
1736,8386,0
10485,8386,0
11164,8399,1
1795,8399,1
10553,8399,1
3974,8399,1
10783,8399,1
4460,8399,1
6056,8399,1
518,8399,1
7150,8399,1
7603,8399,1
122,8399,1
3756,8399,1
6952,8399,1
7023,8399,1
6212,8399,1
4852,8399,1
6223,8399,1
3226,8399,1
9309,8399,1
2425,8399,1
519,8399,1
6021,8399,1
3527,8399,1
6077,8399,1
6971,8399,1
5446,8399,1
8093,8399,1
1736,8399,1
3565,8399,1
2564,8399,1
7221,8399,1
6083,8399,1
7162,8399,1
4921,8399,1
7614,8399,1
7567,8399,1
1721,8399,1
5791,8399,1
6260,8399,1
7154,8399,1
647,8399,1
6940,8399,1
154,8399,1
5815,8399,1
7719,8399,1
7526,8399,1
162,8399,1
290,8399,1
9053,8399,1
3497,8399,1
3020,8399,1
943,8399,1
1090,8399,1
5060,8399,1
6210,8399,1
1032,8399,1
8390,8399,1
1407,8399,1
2727,8399,1
4502,8399,1
3829,8399,1
9949,8399,1
6602,8399,1
4234,8399,1
5516,8399,-1
5755,8399,0
1736,8492,1
8868,8492,1
647,8492,1
1278,8492,1
8249,8492,1
11137,8492,1
10718,8492,1
4290,8492,1
5700,8492,1
9449,8492,1
10249,8492,1
4978,8492,1
3365,8492,1
10857,8492,1
6322,8492,1
2696,8492,1
5766,8492,1
6920,8492,1
5663,8492,1
2953,8492,1
7299,8492,1
7614,8492,1
7134,8492,1
8929,8492,1
9164,8492,1
6713,8492,1
1182,8492,1
4953,8492,1
6849,8492,1
5354,8492,1
8619,8492,1
3765,8492,1
10297,8492,1
8797,8492,1
4852,8492,1
1989,8492,1
866,8492,1
6077,8492,1
9179,8492,1
2395,8492,1
6648,8492,1
9952,8492,1
5371,8492,1
8815,8492,1
3244,8492,1
5337,8492,1
2316,8492,1
3904,8492,1
5676,8492,1
8386,8492,1
1090,8492,1
9309,8492,1
3894,8492,1
162,8492,1
5188,8492,1
8372,8492,1
10491,8492,1
10293,8492,1
5905,8492,1
11164,8492,1
10903,8492,1
6259,8492,1
7780,8492,1
9534,8492,1
9798,8492,1
5546,8492,1
7655,8492,1
8880,8492,1
926,8492,1
8991,8492,1
8152,8492,1
8256,8492,1
1721,8492,1
3392,8492,1
9379,8492,1
9168,8492,1
8980,8492,1
1969,8492,1
1171,8492,1
5747,8492,1
3072,8492,1
11158,8492,1
4386,8492,1
1177,8492,1
4091,8492,1
3670,8492,1
6991,8492,1
5669,8492,1
2942,8492,1
1840,8492,1
8121,8492,1
10178,8492,1
8078,8492,1
4417,8492,1
8812,8492,1
6823,8492,1
2981,8492,1
8001,8492,1
8284,8492,1
1653,8492,-1
9274,8492,-1
7603,8492,-1
5092,8492,0
3202,8492,0
4933,8492,0
3192,8492,0
7060,8582,1
5687,8582,1
7936,8582,1
10110,8582,1
6991,8582,1
2759,8582,1
6823,8582,1
9168,8582,1
6078,8582,1
8929,8582,1
2226,8582,1
8386,8582,1
1571,8582,1
281,8582,1
9734,8582,1
9952,8582,1
8325,8582,1
9269,8582,1
8797,8582,1
2804,8582,1
4992,8582,1
6210,8582,1
1912,8582,1
1090,8582,1
11049,8582,1
3894,8582,1
2930,8582,1
2942,8582,1
5354,8582,1
4031,8582,1
5663,8582,1
647,8582,1
7603,8582,1
6082,8582,1
1647,8582,1
8274,8582,1
1736,8582,1
398,8582,1
6649,8582,1
8372,8582,1
1875,8582,1
10200,8582,1
8980,8582,1
10,8582,1
239,8582,1
2765,8582,1
5591,8582,1
5050,8582,1
47,8582,1
9547,8582,1
6399,8582,1
1177,8582,1
6849,8584,1
10718,8584,1
239,8584,1
8793,8584,1
5354,8584,1
456,8584,1
390,8584,1
884,8584,1
8819,8584,1
10383,8584,1
8622,8584,1
4565,8584,1
10446,8584,1
518,8584,1
5050,8584,1
10723,8584,1
7614,8584,1
3580,8584,1
4913,8584,1
3020,8584,1
5700,8584,1
2339,8584,1
6025,8584,1
1875,8584,1
2316,8584,1
8257,8584,1
6920,8584,1
3793,8584,1
959,8584,1
8386,8584,1
5815,8584,1
3180,8584,1
1840,8584,1
5337,8584,1
2953,8584,1
6571,8584,1
10192,8584,1
6293,8584,1
10808,8584,1
2487,8584,1
6077,8584,1
7955,8584,1
179,8584,1
3894,8584,1
866,8584,1
10787,8584,1
1782,8584,1
5980,8584,1
5663,8584,1
8487,8584,1
6251,8584,1
9534,8584,1
3035,8584,1
11307,8584,1
376,8584,1
8463,8584,1
9309,8584,1
3333,8584,1
5768,8584,1
4611,8584,1
10249,8584,1
5883,8584,1
10319,8584,1
6906,8584,1
4689,8584,1
9388,8584,1
1090,8584,1
296,8584,1
9859,8584,1
5905,8584,1
8797,8584,1
4489,8584,1
9681,8584,1
3295,8584,1
5808,8584,1
8599,8584,1
7159,8584,-1
11140,8584,-1
5494,8584,-1
5516,8584,-1
9294,8584,-1
3350,8584,-1
5616,8584,-1
9375,8584,-1
1208,8584,-1
824,8584,-1
4629,8584,-1
5355,8584,0
5188,8584,0
8418,8617,1
239,8617,1
2981,8617,1
11049,8617,1
7603,8617,1
6057,8617,1
8929,8617,1
8256,8617,1
5979,8617,1
6899,8617,1
6077,8617,1
2741,8617,1
463,8617,1
3894,8617,1
9168,8617,1
10249,8617,1
6442,8617,1
2875,8617,1
5234,8617,1
7757,8617,1
1875,8617,1
4992,8617,1
9952,8617,1
4419,8617,1
5004,8617,1
7518,8617,1
6984,8617,1
1541,8617,1
8386,8617,1
4603,8617,1
4223,8617,1
10613,8617,1
5354,8617,1
2736,8617,1
7570,8617,1
427,8617,1
7622,8617,1
2079,8617,1
281,8617,1
6056,8617,1
10718,8617,1
10768,8617,1
555,8617,1
10809,8617,1
9124,8617,1
929,8617,1
9934,8617,1
606,8617,1
1090,8617,1
6532,8617,1
647,8617,1
5980,8617,1
2876,8617,1
2696,8617,1
8739,8617,1
1736,8617,1
4679,8617,1
1497,8617,1
7526,8617,1
1404,8617,1
3350,8617,1
3658,8617,1
3182,8617,1
3769,8617,1
8209,8617,1
10998,8617,1
10297,8617,1
5360,8617,1
6823,8617,1
5663,8617,1
6210,8617,1
6816,8617,1
7409,8617,1
7631,8617,1
1723,8617,1
717,8617,1
5747,8617,1
9046,8617,1
3311,8617,1
5504,8617,1
624,8617,1
9107,8617,1
10065,8617,1
9167,8617,1
10,8617,1
5994,8617,1
414,8617,1
6920,8617,1
1177,8617,1
10153,8617,1
2572,8617,1
8797,8617,1
8618,8617,1
3788,8617,1
7221,8617,1
9859,8617,1
684,8617,1
5200,8617,1
3192,8617,1
1063,8617,1
3392,8617,1
2140,8617,1
7897,8617,1
6495,8617,1
11158,8617,1
4501,8617,1
10746,8617,1
10446,8617,1
6285,8617,1
4859,8617,1
2248,8617,1
8845,8617,1
10824,8617,1
162,8617,1
6282,8617,1
1699,8617,1
8380,8662,1
1025,8662,1
8929,8662,1
10068,8662,1
8386,8662,1
8618,8662,1
8720,8662,1
7946,8662,1
6495,8662,1
2741,8662,1
10718,8662,1
6532,8662,1
281,8662,1
10446,8662,1
10809,8662,1
7526,8662,1
5980,8662,1
4269,8662,1
7354,8662,1
7714,8662,1
6077,8662,1
2471,8662,1
9309,8662,1
6823,8662,1
162,8662,1
5747,8662,1
7546,8662,1
11158,8662,1
7792,8662,1
223,8662,1
124,8662,1
8325,8662,1
6056,8662,1
11183,8662,1
7757,8662,1
5458,8662,1
2953,8662,1
3581,8662,1
9534,8662,1
2942,8662,1
4209,8662,1
412,8662,1
6211,8662,1
8797,8662,1
6713,8662,1
1840,8662,1
1090,8662,1
926,8662,1
3894,8662,1
10156,8662,1
2814,8662,1
5997,8662,1
6442,8662,1
1646,8662,1
239,8662,1
6565,8662,1
10668,8662,1
4627,8662,1
9934,8662,1
1736,8662,1
9952,8662,1
9168,8662,0
9884,8662,0
4189,8662,0
162,8711,1
7811,8711,1
4626,8711,1
5188,8711,1
4913,8711,1
10796,8711,1
2937,8711,1
8380,8711,1
6952,8711,1
6077,8711,1
4384,8711,1
3527,8711,1
8418,8711,1
5130,8711,1
6565,8711,1
6971,8711,1
7457,8711,1
1795,8711,1
866,8711,1
8793,8711,1
7614,8711,1
6746,8711,1
6212,8711,1
8368,8711,1
5980,8711,1
122,8711,1
8093,8711,1
8316,8711,1
6906,8711,1
1736,8711,1
8223,8711,1
2107,8711,1
6984,8711,1
7580,8711,1
4059,8711,1
8720,8711,1
9824,8711,1
5297,8711,1
518,8711,1
2623,8711,1
8424,8711,1
10312,8711,1
5755,8711,1
647,8711,1
9309,8711,1
154,8711,1
5815,8711,1
7526,8711,1
5516,8711,1
6655,8711,1
9355,8711,1
6021,8711,1
9292,8711,1
10110,8711,1
290,8711,1
867,8711,1
3497,8711,1
3020,8711,1
943,8711,1
1090,8711,1
5434,8711,1
2727,8711,1
4414,8711,1
6210,8711,1
4859,8711,1
3472,8711,1
10501,8711,1
1739,8711,1
1032,8711,1
1758,8711,1
624,8711,1
9450,8711,1
10723,8711,1
9949,8711,1
2814,8711,1
9957,8711,1
7719,8711,1
674,8711,1
9388,8711,1
10865,8711,1
8740,8711,1
1969,8711,1
4550,8711,1
2564,8711,-1
9375,8711,0
2395,8720,1
8418,8720,1
8380,8720,1
2449,8720,1
5058,8720,1
463,8720,1
1863,8720,1
5980,8720,1
9158,8720,1
8929,8720,1
2696,8720,1
9269,8720,1
5004,8720,1
10718,8720,1
6057,8720,1
6984,8720,1
8044,8720,1
9168,8720,1
6078,8720,1
6056,8720,1
6495,8720,1
10153,8720,1
10065,8720,1
8351,8720,1
9952,8720,1
8783,8720,1
8386,8720,1
4501,8720,1
131,8720,1
6823,8720,1
6681,8720,1
3148,8720,1
162,8720,1
1090,8720,1
2471,8720,1
5419,8720,1
3515,8720,1
4992,8720,1
1250,8720,1
8325,8720,1
1278,8720,1
7442,8720,1
8862,8720,1
6219,8720,1
3035,8720,1
10156,8720,1
8662,8720,1
9332,8720,1
1875,8720,1
8274,8720,1
7288,8720,1
9149,8720,1
7757,8720,1
5354,8720,1
0,8720,1
4189,8720,1
3488,8720,1
8617,8720,1
6210,8720,1
1716,8720,1
6285,8720,1
8256,8720,1
8582,8720,1
5663,8720,1
7603,8720,1
9375,8720,1
8618,8720,1
7134,8720,1
1571,8720,1
4723,8720,1
8476,8720,1
3894,8720,1
0,8720,1
5232,8720,1
7859,8720,1
2079,8720,1
4913,8720,1
4340,8720,1
2397,8720,1
7756,8720,1
5856,8720,1
8712,8720,1
668,8720,1
6189,8720,1
2412,8720,1
239,8720,1
5588,8720,1
2876,8720,1
11158,8720,1
1699,8720,1
7181,8720,1
6211,8720,1
9787,8720,1
9932,8720,1
9164,8720,1
4693,8720,1
2385,8720,1
5756,8720,1
555,8720,1
7221,8720,1
1404,8720,1
8845,8720,1
2738,8720,1
912,8720,1
8073,8720,-1
6946,8720,-1
704,8720,-1
8643,8720,-1
11119,8720,-1
2270,8720,-1
9723,8720,-1
409,8720,-1
7294,8720,-1
5131,8720,-1
3437,8720,-1
4975,8720,-1
8852,8720,-1
5434,8720,-1
5434,8720,-1
1011,8720,-1
1713,8720,-1
7898,8720,-1
281,8720,0
10723,8736,1
4228,8736,1
6210,8736,1
7518,8736,1
10110,8736,1
2759,8736,1
6359,8736,1
3894,8736,1
8386,8736,1
1969,8736,1
1250,8736,1
5547,8736,1
9168,8736,1
6078,8736,1
10500,8736,1
2737,8736,1
6823,8736,1
10746,8736,1
5004,8736,1
1182,8736,1
4661,8736,1
9717,8736,1
1723,8736,1
3937,8736,1
4069,8736,1
7526,8736,1
8274,8736,1
8929,8736,1
11049,8736,1
2514,8736,1
5354,8736,1
8797,8736,1
2845,8736,1
647,8736,1
9177,8736,1
2320,8736,1
6991,8736,1
10399,8736,1
4031,8736,1
2058,8736,1
8188,8736,1
7859,8736,1
3706,8736,1
47,8736,1
7060,8736,1
1736,8736,1
6649,8736,1
5327,8736,1
3337,8736,1
10,8736,1
11297,8736,1
7224,8736,1
4992,8736,1
2765,8736,1
4861,8736,1
9734,8736,1
1090,8736,1
10639,8736,1
6399,8736,1
239,8736,1
4140,8736,1
10834,8736,1
10526,8736,1
5689,8736,1
8735,8736,-1
2601,8736,0
2881,8736,0
926,8739,1
8386,8739,1
8618,8739,1
239,8739,1
3515,8739,1
11049,8739,1
10718,8739,1
5322,8739,1
4992,8739,1
6713,8739,1
1646,8739,1
6204,8739,1
2487,8739,1
1182,8739,1
2696,8739,1
162,8739,1
281,8739,1
2741,8739,1
8209,8739,1
7946,8739,1
2067,8739,1
1250,8739,1
4094,8739,1
10809,8739,1
6077,8739,1
6495,8739,1
8736,8739,1
10998,8739,1
8742,8739,1
11183,8739,1
4065,8739,1
4228,8739,1
8815,8739,1
8929,8739,1
647,8739,1
1736,8739,1
10246,8739,1
4750,8739,1
555,8739,1
7518,8739,1
8954,8739,1
9256,8739,1
5058,8739,1
6282,8739,1
5905,8739,1
1090,8739,1
3192,8739,1
6823,8739,1
8271,8739,1
7603,8739,1
7442,8739,1
1530,8739,1
3894,8739,1
6057,8739,1
4623,8739,1
5840,8739,1
414,8739,1
4059,8739,1
539,8739,1
9168,8739,1
11158,8739,1
10071,8739,1
9702,8739,1
4417,8739,1
9952,8739,1
943,8739,1
3670,8739,1
1788,8739,1
1025,8739,1
10068,8739,1
7449,8739,1
463,8739,1
5265,8739,1
4679,8739,1
4859,8739,1
2935,8739,1
9309,8739,1
5747,8739,1
5259,8739,1
3881,8739,1
10510,8739,1
5004,8739,1
2953,8739,1
4269,8739,1
8980,8739,1
3392,8739,1
8320,8739,1
9449,8739,1
8372,8739,1
10723,8739,1
6934,8739,1
8764,8739,-1
5700,8739,0
9387,8742,1
1025,8742,1
647,8742,1
6210,8742,1
7526,8742,1
9617,8742,1
1908,8742,1
4750,8742,1
9309,8742,1
7858,8742,1
8929,8742,1
281,8742,1
6078,8742,1
10456,8742,1
7398,8742,1
6057,8742,1
2804,8742,1
1090,8742,1
8078,8742,1
2741,8742,1
5354,8742,1
10446,8742,1
929,8742,1
7134,8742,1
555,8742,1
3001,8742,1
6823,8742,1
6971,8742,1
4661,8742,1
5663,8742,1
2759,8742,1
239,8742,1
8783,8742,1
7964,8742,1
1250,8742,1
5443,8742,1
9681,8742,1
1599,8742,1
4136,8742,1
9168,8742,1
2876,8742,1
5466,8742,1
2449,8742,1
674,8742,1
2115,8742,1
3765,8742,1
10809,8742,1
8599,8742,1
3894,8742,1
1541,8742,1
3202,8742,1
5264,8742,1
5360,8742,1
10839,8742,1
3884,8742,1
2395,8742,1
3350,8742,1
4839,8742,1
11158,8742,1
9952,8742,1
8016,8742,1
4852,8742,1
619,8742,1
9149,8742,1
8739,8742,1
4094,8742,1
11108,8742,1
10566,8742,1
441,8742,1
7757,8742,1
2814,8742,1
8426,8742,1
5571,8742,-1
1736,8742,-1
7518,8742,-1
5004,8742,-1
3244,8742,-1
117,8742,-1
5700,8742,-1
8037,8742,-1
2226,8742,-1
4018,8742,-1
1840,8742,-1
10718,8742,-1
6082,8742,-1
2316,8742,-1
1752,8742,-1
7681,8742,-1
9734,8742,-1
8909,8742,-1
2460,8742,0
8954,8767,1
8736,8767,1
2126,8767,1
5980,8767,1
8195,8767,1
3202,8767,1
6212,8767,1
2467,8767,1
3020,8767,1
10865,8767,1
7835,8767,1
10718,8767,1
7103,8767,1
4065,8767,1
6360,8767,1
1736,8767,1
7526,8767,1
6077,8767,1
290,8767,1
7603,8767,1
8143,8767,1
6252,8767,1
10855,8767,1
1758,8767,1
10835,8767,1
5355,8767,1
5188,8767,1
4760,8767,1
518,8767,1
4478,8767,1
6835,8767,1
8426,8767,1
9861,8767,1
6971,8767,1
6260,8767,1
2344,8767,1
11307,8767,1
3894,8767,1
4408,8767,1
4750,8767,1
11258,8767,1
2564,8767,1
1111,8767,1
1795,8767,1
1090,8767,1
8618,8767,1
5433,8767,1
2316,8767,1
1250,8767,1
9309,8767,1
2635,8767,1
8487,8767,1
2978,8767,1
11288,8767,1
4876,8767,1
1647,8767,1
5022,8767,1
3278,8767,1
9898,8767,1
1815,8767,1
8223,8767,1
5591,8767,1
8325,8767,1
10783,8767,1
8316,8767,1
9391,8767,1
7704,8767,1
5241,8767,1
8424,8767,1
11312,8767,1
943,8767,1
4673,8767,1
3565,8767,1
1203,8767,1
11309,8767,1
3514,8767,1
154,8767,1
4305,8767,1
5602,8767,1
3224,8767,1
5354,8767,1
6056,8767,1
6293,8767,1
2727,8767,1
896,8767,1
8742,8767,1
4148,8767,1
1255,8767,1
3365,8767,1
3783,8767,1
3765,8767,1
428,8767,1
7964,8767,-1
717,8767,-1
122,8767,-1
8592,8767,-1
7681,8767,-1
1752,8767,-1
5603,8767,-1
0,8767,-1
10704,8767,-1
1840,8767,-1
7545,8767,-1
3945,8767,-1
6688,8767,-1
1025,8767,-1
5755,8767,-1
2060,8767,-1
4567,8767,-1
3244,8767,-1
7154,8767,-1
5840,8767,0
9053,8767,0
8618,8812,1
8418,8812,1
